date,Like Count,View Count,Engagement Score
2023-02-23,64457,15281488.0,-0.00035972105679092214
2023-02-24,39171,6123505.0,0.0018191263009680238
2023-02-28,21182,40903625.0,-0.004059848940123042
2023-03-01,128638,56857935.0,-0.0023152544868728807
2023-03-02,82293,10725142.0,0.003095205049976099
2023-03-08,36040,4783217.0,0.0029569776680412182
2023-03-09,25597,2972829.0,0.00403261662112044
2023-03-12,18029,3329039.0,0.0008379766636526795
2023-03-13,6313,1327746.0,0.00017697411029068445
2023-03-14,30272,4255865.0,0.0025353072259048735
2023-03-15,22666,2482509.0,0.004552578731539472
2023-03-16,60010,7541708.0,0.0033793831086824837
2023-03-17,15416,2398226.0,0.0018503844062699934
2023-03-20,28054,4518931.0,0.0016304050594932156
2023-03-22,5122,1042333.0,0.00033627627438302925
2023-03-24,17410,3897340.0,-0.0001105509639774422
2023-03-25,32893,40734197.0,-0.003770197016232434
2023-03-28,5680,1672133.0,-0.001180841371136808
2023-03-31,8204,1279522.0,0.0018340690420855588
2023-04-01,58114,76779038.0,-0.0038208010545701405
2023-04-02,36051,8239177.0,-0.00020214196900059708
2023-04-03,5336,1363477.0,-0.0006641763258732935
2023-04-04,7463,2088187.0,-0.0010037867140874407
2023-04-06,39470,10748744.0,-0.0009056434131859393
2023-04-09,11848,22611267.0,-0.004053713793603921
2023-04-12,46375,13197829.0,-0.0010638648578312608
2023-04-14,6911,1509710.0,0.0
2023-04-16,4075,1402847.0,-0.0016728932001652624
2023-04-18,20059,6891341.0,-0.0016669461181319741
2023-04-19,5810,1135212.0,0.0005402864194668016
2023-04-20,14378,2397758.0,0.0014187346499840627
2023-04-22,37094,7560429.0,0.00032863498850477235
2023-04-24,25082,4202409.0,0.001390781058447233
2023-04-27,24987,7456250.0,-0.0012265519875827224
2023-04-30,21593,6631071.0,-0.0013213636315741349
2023-05-01,14751,2388399.0,0.0015984033884123474
2023-05-04,26136,4459053.0,0.0012836338809250622
2023-05-05,16004,8982257.0,-0.0027959655396263203
2023-05-08,101636,27293738.0,-0.0008539157985101883
2023-05-09,23713,19426816.0,-0.003357068006501801
2023-05-10,30059,7728297.0,-0.0006882276787964158
2023-05-11,2189,181727.0,0.0074678404856826875
2023-05-15,10033,16436641.0,-0.003967295830615403
2023-05-16,11448,1594576.0,0.0026016376026217845
2023-05-19,12817,1147362.0,0.006593141979188969
